Product_ID,Product_Name,Brand,Category,Sub_Category,Material,Unit_Cost,Selling_Price,MRP,Warranty_Years
PROD6486,HomeSphere Modular Shelf Model 1486,BharatLiving,Storage & Organisation,Modular Shelf,Wood,6428.15,9370.55,10776.13,2
PROD6487,UrbanNest Doormat Model 1487,Nestora,Home Utility,Doormat,Wood,717.77,1516.42,1743.88,3
PROD6488,Livora Storage Container Model 1488,Roomify,Kitchen & Dining,Storage Container,Plastic,5058.88,7125.25,8194.04,1
PROD6489,Decoria Pillow Model 1489,SpaceCraft,Bedding & Furnishings,Pillow,Plastic,2447.07,5648.41,6495.67,2
PROD6490,SpaceCraft Desk Lamp Model 1490,AuraHome,Lighting,Table Lamp,Wood,7523.86,15804.47,18175.14,1
PROD6491,Decoria Mirror Model 1491,Furnivo,Home Decor,Mirror,Wood,3071.86,7042.5,8098.87,0
PROD6492,AuraHome TV Unit Model 1492,Zenvilla,Furniture,TV Unit,Wood,17625.08,25784.3,29651.94,0
PROD6493,HomeSphere Pillow Model 1493,Furnivo,Bedding & Furnishings,Pillow,Fabric,14055.57,26622.27,30615.61,3
PROD6494,CasaNova Decor Accents Model 1494,SpaceCraft,Home Decor,Decor Accents,Plastic,2781.54,6655.26,7653.55,0
PROD6495,CasaAura Doormat Model 1495,HabiNest,Home Utility,Doormat,Metal,11439.03,18761.11,21575.28,3
PROD6496,CasaAura Desk Lamp Model 1496,Livora,Lighting,Table Lamp,Glass,9235.9,15441.54,17757.77,0
PROD6497,Nestora Wall Art Model 1497,DesiCraft,Home Decor,Wall Art,Fabric,19435.69,34153.08,39276.04,3
PROD6498,Livora Modular Shelf Model 1498,Decoria,Storage & Organisation,Modular Shelf,Glass,1690.81,3970.39,4565.95,2
PROD6499,Decoria Bedsheet Model 1499,Livora,Bedding & Furnishings,Bedsheet,Wood,7985.99,16511.26,18987.95,2
PROD6500,BharatLiving Cookware Set Model 1500,Livora,Kitchen & Dining,Cookware Set,Fabric,8131.3,16908.67,19444.97,1
PROD6501,SpaceCraft Bed Model 1501,HabiNest,Furniture,Bed,Fabric,798.13,1802.74,2073.15,2
PROD6502,VastuLiving TV Unit Model 1502,HomeSphere,Furniture,TV Unit,Metal,5928.51,13348.79,15351.11,3
PROD6503,IndiCasa TV Unit Model 1503,Roomify,Furniture,TV Unit,Metal,14425.18,22599.07,25988.93,1
PROD6504,HabiNest Curtain Model 1504,Decoria,Bedding & Furnishings,Curtain,Fabric,4770.08,11046.51,12703.49,0
PROD6505,VastuLiving Cookware Set Model 1505,Roomify,Kitchen & Dining,Cookware Set,Fabric,4317.99,8646.54,9943.52,2
PROD6506,UrbanNest Doormat Model 1506,CasaAura,Home Utility,Doormat,Metal,11909.82,21555.94,24789.33,1
PROD6507,DesiCraft Bed Model 1507,Roomify,Furniture,Bed,Wood,10601.94,21955.88,25249.26,0
PROD6508,Nestora Dinnerware Model 1508,HabiNest,Kitchen & Dining,Dinnerware,Metal,17813.54,34353.09,39506.05,1
PROD6509,Nestora Storage Cabinet Model 1509,CasaNova,Storage & Organisation,Storage Cabinet,Fabric,13359.59,24628.42,28322.68,3
PROD6510,BharatLiving Comforter Model 1510,CasaAura,Bedding & Furnishings,Comforter,Fabric,6192.27,10740.3,12351.34,2
PROD6511,HabiNest Ironing Board Model 1511,Furnivo,Home Utility,Ironing Board,Wood,11407.29,18419.15,21182.02,2
PROD6512,Livora Ceiling Light Model 1512,Decoria,Lighting,Ceiling Light,Fabric,943.22,1388.51,1596.79,3
PROD6513,CasaNova Plastic Box Model 1513,Furnivo,Storage & Organisation,Plastic Box,Fabric,15260.5,25629.6,29474.04,0
PROD6514,SpaceCraft Curtain Model 1514,CasaNova,Bedding & Furnishings,Curtain,Wood,2567.06,5616.43,6458.89,3
PROD6515,IndiCasa Plastic Box Model 1515,CasaAura,Storage & Organisation,Plastic Box,Plastic,5825.68,11432.01,13146.81,1
PROD6516,CasaNova TV Unit Model 1516,HomeSphere,Furniture,TV Unit,Glass,10610.74,17381.51,19988.74,1
PROD6517,CasaNova Pillow Model 1517,Decoria,Bedding & Furnishings,Pillow,Fabric,10926.21,17739.18,20400.06,2
PROD6518,DesiCraft Ironing Board Model 1518,SpaceCraft,Home Utility,Ironing Board,Wood,19538.47,41171.58,47347.32,2
PROD6519,BharatLiving Mirror Model 1519,InHome,Home Decor,Mirror,Wood,17279.73,32591.22,37479.9,1
PROD6520,CasaNova Doormat Model 1520,BharatLiving,Home Utility,Doormat,Glass,19781.82,45933.58,52823.62,3
PROD6521,SpaceCraft Sofa Model 1521,Roomify,Furniture,Sofa,Metal,6617.87,9443.01,10859.46,3
PROD6522,AuraHome Modular Shelf Model 1522,Furnivo,Storage & Organisation,Modular Shelf,Glass,14802.57,33978.64,39075.44,2
PROD6523,Decoria Dinnerware Model 1523,DesiCraft,Kitchen & Dining,Dinnerware,Wood,11387.83,23134.89,26605.12,2
PROD6524,InHome TV Unit Model 1524,Furnivo,Furniture,TV Unit,Metal,686.9,1172.49,1348.36,0
PROD6525,CasaNova Bedsheet Model 1525,BharatLiving,Bedding & Furnishings,Bedsheet,Fabric,18735.75,42599.71,48989.67,1
PROD6526,Livora Step Ladder Model 1526,HabiNest,Home Utility,Step Ladder,Fabric,8539.22,14375.31,16531.61,1
PROD6527,IndiCasa Dining Desk Model 1527,AuraHome,Furniture,Dining Table,Fabric,13131.24,21594.28,24833.42,0
PROD6528,Livora Clock Model 1528,SpaceCraft,Home Decor,Clock,Plastic,8008.81,16929.94,19469.43,3
PROD6529,InHome Study Desk Model 1529,CasaNova,Furniture,Study Table,Wood,4861.94,11425.39,13139.2,1
PROD6530,HabiNest Pillow Model 1530,InHome,Bedding & Furnishings,Pillow,Glass,18894.63,26773.11,30789.08,1
PROD6531,CasaAura Cookware Set Model 1531,IndiCasa,Kitchen & Dining,Cookware Set,Glass,13548.4,24578.1,28264.81,0
PROD6532,HomeSphere Sofa Model 1532,VastuLiving,Furniture,Sofa,Metal,14548.19,32356.45,37209.92,2
PROD6533,CasaNova Wall Art Model 1533,Furnivo,Home Decor,Wall Art,Metal,17901.36,38537.38,44317.99,1
PROD6534,Livora Dinnerware Model 1534,Nestora,Kitchen & Dining,Dinnerware,Fabric,19799.98,43720.13,50278.15,1
PROD6535,InHome Ironing Board Model 1535,CasaNova,Home Utility,Ironing Board,Fabric,14672.08,27748.26,31910.5,3
PROD6536,VastuLiving Desk Lamp Model 1536,UrbanNest,Lighting,Table Lamp,Wood,14701.51,25826.68,29700.68,1
PROD6537,IndiCasa Storage Cabinet Model 1537,VastuLiving,Storage & Organisation,Storage Cabinet,Glass,16250.85,35710.06,41066.57,2
PROD6538,HomeSphere Wall Art Model 1538,IndiCasa,Home Decor,Wall Art,Fabric,10805.25,15246.71,17533.72,3
PROD6539,Decoria Cookware Set Model 1539,HomeSphere,Kitchen & Dining,Cookware Set,Fabric,14677.08,29046.19,33403.12,2
PROD6540,Furnivo Desk Lamp Model 1540,AuraHome,Lighting,Table Lamp,Metal,13152.48,28353.69,32606.74,1
PROD6541,SpaceCraft Comforter Model 1541,Nestora,Bedding & Furnishings,Comforter,Glass,18943.55,32346.16,37198.08,1
PROD6542,DesiCraft Ceiling Light Model 1542,Zenvilla,Lighting,Ceiling Light,Glass,10250.2,22505.65,25881.5,2
PROD6543,Nestora Wardrobe Model 1543,Furnivo,Furniture,Wardrobe,Fabric,10314.45,20992.58,24141.47,3
PROD6544,Nestora Comforter Model 1544,HomeSphere,Bedding & Furnishings,Comforter,Glass,14314.62,33954.14,39047.26,1
PROD6545,Livora Decor Accents Model 1545,HomeSphere,Home Decor,Decor Accents,Metal,14855.25,21748.2,25010.43,3
PROD6546,IndiCasa Comforter Model 1546,BharatLiving,Bedding & Furnishings,Comforter,Fabric,6878.09,14361.4,16515.61,3
PROD6547,IndiCasa TV Unit Model 1547,Roomify,Furniture,TV Unit,Fabric,1557.47,3112.61,3579.5,0
PROD6548,UrbanNest TV Unit Model 1548,InHome,Furniture,TV Unit,Glass,3522.28,7732.49,8892.36,3
PROD6549,Livora Study Desk Model 1549,VastuLiving,Furniture,Study Table,Metal,6630.88,12206.66,14037.66,0
PROD6550,CasaNova Floor Lamp Model 1550,HomeSphere,Lighting,Floor Lamp,Plastic,6684.64,10856.23,12484.66,3
PROD6551,IndiCasa Ceiling Light Model 1551,Roomify,Lighting,Ceiling Light,Fabric,6018.01,8461.33,9730.53,1
PROD6552,UrbanNest Modular Shelf Model 1552,Livora,Storage & Organisation,Modular Shelf,Wood,1324.89,2168.93,2494.27,2
PROD6553,Nestora Wall Art Model 1553,SpaceCraft,Home Decor,Wall Art,Fabric,15178.37,31570.33,36305.88,2
PROD6554,Roomify Dining Desk Model 1554,BharatLiving,Furniture,Dining Table,Plastic,18054.98,29243.84,33630.42,0
PROD6555,IndiCasa Curtain Model 1555,HomeSphere,Bedding & Furnishings,Curtain,Metal,9483.29,20145.3,23167.09,3
PROD6556,InHome Dinnerware Model 1556,Zenvilla,Kitchen & Dining,Dinnerware,Plastic,7602.5,16275.32,18716.62,0
PROD6557,IndiCasa Curtain Model 1557,BharatLiving,Bedding & Furnishings,Curtain,Wood,15834.28,35735.03,41095.28,1
PROD6558,UrbanNest Modular Shelf Model 1558,CasaNova,Storage & Organisation,Modular Shelf,Metal,11568.73,24359.29,28013.18,3
PROD6559,Roomify Step Ladder Model 1559,UrbanNest,Home Utility,Step Ladder,Fabric,1411.85,3029.94,3484.43,2
PROD6560,DesiCraft Comforter Model 1560,Zenvilla,Bedding & Furnishings,Comforter,Plastic,9149.25,21429.04,24643.4,2
PROD6561,InHome Dining Desk Model 1561,BharatLiving,Furniture,Dining Table,Plastic,12372.52,25767.64,29632.79,1
PROD6562,CasaNova Bedsheet Model 1562,HabiNest,Bedding & Furnishings,Bedsheet,Wood,13771.22,31527.67,36256.82,3
PROD6563,InHome Ironing Board Model 1563,Decoria,Home Utility,Ironing Board,Wood,1937.11,2906.57,3342.56,3
PROD6564,Zenvilla Curtain Model 1564,Furnivo,Bedding & Furnishings,Curtain,Plastic,10753.99,19138.34,22009.09,3
PROD6565,BharatLiving Plastic Box Model 1565,UrbanNest,Storage & Organisation,Plastic Box,Fabric,13107.68,29564.09,33998.7,3
PROD6566,SpaceCraft Ceiling Light Model 1566,Livora,Lighting,Ceiling Light,Glass,19723.89,43392.92,49901.86,1
PROD6567,CasaNova Desk Lamp Model 1567,Livora,Lighting,Table Lamp,Metal,17374.34,31210.06,35891.57,1
PROD6568,CasaAura Bedsheet Model 1568,AuraHome,Bedding & Furnishings,Bedsheet,Metal,7507.21,14731.78,16941.55,3
PROD6569,HabiNest Decor Accents Model 1569,Nestora,Home Decor,Decor Accents,Fabric,7687.47,13692.15,15745.97,2
PROD6570,Nestora Ceiling Light Model 1570,Nestora,Lighting,Ceiling Light,Wood,3909.31,8493.95,9768.04,2
PROD6571,CasaAura Floor Lamp Model 1571,CasaAura,Lighting,Floor Lamp,Metal,6663.07,10435.8,12001.17,0
PROD6572,VastuLiving Cookware Set Model 1572,AuraHome,Kitchen & Dining,Cookware Set,Glass,12301.33,19803.37,22773.88,3
PROD6573,HomeSphere Storage Container Model 1573,SpaceCraft,Kitchen & Dining,Storage Container,Wood,13581.92,22900.48,26335.55,0
PROD6574,BharatLiving Decor Accents Model 1574,Nestora,Home Decor,Decor Accents,Metal,5805.32,13810.77,15882.39,3
PROD6575,Zenvilla Study Desk Model 1575,DesiCraft,Furniture,Study Table,Fabric,14305.79,32246.68,37083.68,0
PROD6576,HabiNest Mirror Model 1576,HomeSphere,Home Decor,Mirror,Plastic,7418.62,11230.91,12915.55,1
PROD6577,Furnivo Storage Cabinet Model 1577,SpaceCraft,Storage & Organisation,Storage Cabinet,Plastic,7725.82,18417.41,21180.02,3
PROD6578,InHome Modular Shelf Model 1578,HomeSphere,Storage & Organisation,Modular Shelf,Glass,19118.13,33774.52,38840.7,2
PROD6579,IndiCasa Storage Container Model 1579,Zenvilla,Kitchen & Dining,Storage Container,Glass,11374.96,26493.62,30467.66,0
PROD6580,UrbanNest Desk Lamp Model 1580,Nestora,Lighting,Table Lamp,Metal,8783.48,16010.16,18411.68,1
PROD6581,InHome Cookware Set Model 1581,CasaAura,Kitchen & Dining,Cookware Set,Plastic,15377.92,33619.06,38661.92,0
PROD6582,IndiCasa Decor Accents Model 1582,Livora,Home Decor,Decor Accents,Glass,13696.37,23370.76,26876.37,3
PROD6583,AuraHome Ceiling Light Model 1583,IndiCasa,Lighting,Ceiling Light,Fabric,2336.31,3486.67,4009.67,0
PROD6584,SpaceCraft Storage Container Model 1584,Roomify,Kitchen & Dining,Storage Container,Plastic,14036.2,25998.73,29898.54,1
PROD6585,VastuLiving Storage Cabinet Model 1585,Roomify,Storage & Organisation,Storage Cabinet,Plastic,832.63,1267.62,1457.76,2
PROD6586,CasaNova Modular Shelf Model 1586,Decoria,Storage & Organisation,Modular Shelf,Fabric,6893.61,10778.41,12395.17,3
PROD6587,Livora Study Desk Model 1587,IndiCasa,Furniture,Study Table,Metal,6595.67,14146.42,16268.38,3
PROD6588,Furnivo Floor Lamp Model 1588,AuraHome,Lighting,Floor Lamp,Fabric,13093.53,30397.45,34957.07,0
PROD6589,SpaceCraft Step Ladder Model 1589,Furnivo,Home Utility,Step Ladder,Wood,4610.66,8284.71,9527.42,0
PROD6590,BharatLiving Wall Art Model 1590,AuraHome,Home Decor,Wall Art,Plastic,5762.58,10348.35,11900.6,0
PROD6591,DesiCraft Step Ladder Model 1591,SpaceCraft,Home Utility,Step Ladder,Plastic,13027.09,22643.68,26040.23,1
PROD6592,HabiNest Study Desk Model 1592,Zenvilla,Furniture,Study Table,Glass,7663.44,12754.76,14667.97,2
PROD6593,InHome Decor Accents Model 1593,CasaAura,Home Decor,Decor Accents,Glass,5648.35,13102.26,15067.6,1
PROD6594,Decoria Modular Shelf Model 1594,IndiCasa,Storage & Organisation,Modular Shelf,Wood,6503.26,11251.1,12938.76,2
PROD6595,Livora Floor Lamp Model 1595,IndiCasa,Lighting,Floor Lamp,Plastic,6884.96,14727.65,16936.8,1
PROD6596,HomeSphere Storage Cabinet Model 1596,InHome,Storage & Organisation,Storage Cabinet,Wood,6780.59,11657.98,13406.68,3
PROD6597,VastuLiving Ceiling Light Model 1597,CasaAura,Lighting,Ceiling Light,Glass,7734.89,16516.28,18993.72,2
PROD6598,DesiCraft Step Ladder Model 1598,VastuLiving,Home Utility,Step Ladder,Metal,19719.75,43666.1,50216.01,1
PROD6599,CasaAura Floor Lamp Model 1599,Roomify,Lighting,Floor Lamp,Glass,16531.87,25108.87,28875.2,0
PROD6600,Furnivo Bedsheet Model 1600,HabiNest,Bedding & Furnishings,Bedsheet,Glass,6719.62,10017.47,11520.09,0
PROD6601,CasaNova Storage Container Model 1601,Roomify,Kitchen & Dining,Storage Container,Glass,13485.11,19643.32,22589.82,0
PROD6602,InHome Ironing Board Model 1602,Decoria,Home Utility,Ironing Board,Plastic,2888.41,6786.96,7805,2
PROD6603,Roomify Clock Model 1603,CasaAura,Home Decor,Clock,Plastic,2435.16,3618.66,4161.46,0
PROD6604,AuraHome Desk Lamp Model 1604,HabiNest,Lighting,Table Lamp,Glass,969.36,1645.39,1892.2,3
PROD6605,CasaAura Plastic Box Model 1605,HomeSphere,Storage & Organisation,Plastic Box,Fabric,14780.72,33016.42,37968.88,1
PROD6606,Decoria Pillow Model 1606,UrbanNest,Bedding & Furnishings,Pillow,Wood,8066.38,11525.84,13254.72,1
PROD6607,Roomify Storage Container Model 1607,Nestora,Kitchen & Dining,Storage Container,Plastic,2482.18,4925.46,5664.28,3
PROD6608,SpaceCraft Storage Container Model 1608,DesiCraft,Kitchen & Dining,Storage Container,Glass,18132.02,25922.25,29810.59,3
PROD6609,Livora Storage Cabinet Model 1609,HomeSphere,Storage & Organisation,Storage Cabinet,Fabric,6265.23,9744.91,11206.65,1
PROD6610,CasaNova Plastic Box Model 1610,Livora,Storage & Organisation,Plastic Box,Metal,13707.81,32506.69,37382.69,1
PROD6611,SpaceCraft TV Unit Model 1611,HomeSphere,Furniture,TV Unit,Glass,13971.93,23914.67,27501.87,2
PROD6612,UrbanNest Desk Lamp Model 1612,IndiCasa,Lighting,Table Lamp,Plastic,6359.24,15108.83,17375.15,1
PROD6613,AuraHome Plastic Box Model 1613,Furnivo,Storage & Organisation,Plastic Box,Plastic,10992.41,15732.04,18091.85,1
PROD6614,DesiCraft Ironing Board Model 1614,IndiCasa,Home Utility,Ironing Board,Plastic,1539.41,3237.74,3723.4,3
PROD6615,SpaceCraft Comforter Model 1615,BharatLiving,Bedding & Furnishings,Comforter,Plastic,14809.54,20812.84,23934.77,3
PROD6616,BharatLiving Curtain Model 1616,InHome,Bedding & Furnishings,Curtain,Wood,1588.95,2817.65,3240.3,0
PROD6617,BharatLiving Step Ladder Model 1617,CasaNova,Home Utility,Step Ladder,Plastic,7683.68,14605.53,16796.36,1
PROD6618,Nestora Curtain Model 1618,Roomify,Bedding & Furnishings,Curtain,Glass,13895.4,27381.82,31489.09,1
PROD6619,Nestora Storage Container Model 1619,BharatLiving,Kitchen & Dining,Storage Container,Glass,7110.37,12446.06,14312.97,3
PROD6620,HabiNest Dinnerware Model 1620,HabiNest,Kitchen & Dining,Dinnerware,Fabric,17445.11,37769.36,43434.76,0
PROD6621,Decoria Ironing Board Model 1621,UrbanNest,Home Utility,Ironing Board,Glass,5203.16,7526.68,8655.68,0
PROD6622,InHome Curtain Model 1622,Nestora,Bedding & Furnishings,Curtain,Fabric,4118.79,6724.91,7733.65,3
PROD6623,BharatLiving Cookware Set Model 1623,AuraHome,Kitchen & Dining,Cookware Set,Plastic,15507.59,28793.27,33112.26,2
PROD6624,UrbanNest Desk Lamp Model 1624,AuraHome,Lighting,Table Lamp,Metal,15786.5,34989.4,40237.81,3
PROD6625,Roomify Cookware Set Model 1625,HomeSphere,Kitchen & Dining,Cookware Set,Metal,2469.99,5431.29,6245.98,1
PROD6626,InHome Desk Lamp Model 1626,SpaceCraft,Lighting,Table Lamp,Glass,4016.07,8803.31,10123.81,2
PROD6627,BharatLiving Floor Lamp Model 1627,Roomify,Lighting,Floor Lamp,Glass,6599.61,11394.16,13103.28,0
PROD6628,VastuLiving Desk Lamp Model 1628,AuraHome,Lighting,Table Lamp,Metal,8563.12,18154.28,20877.42,0
PROD6629,Furnivo Pillow Model 1629,VastuLiving,Bedding & Furnishings,Pillow,Wood,4819.6,9815.95,11288.34,2
PROD6630,UrbanNest Desk Lamp Model 1630,Furnivo,Lighting,Table Lamp,Metal,10247.92,20227.98,23262.18,0
PROD6631,Nestora Pillow Model 1631,Furnivo,Bedding & Furnishings,Pillow,Glass,2576.86,4383.3,5040.8,1
PROD6632,BharatLiving Modular Shelf Model 1632,DesiCraft,Storage & Organisation,Modular Shelf,Metal,17394.73,33011,37962.65,0
PROD6633,InHome Ironing Board Model 1633,DesiCraft,Home Utility,Ironing Board,Glass,10403.58,21012.93,24164.87,3
PROD6634,Roomify Ceiling Light Model 1634,Decoria,Lighting,Ceiling Light,Wood,10253.16,19754.31,22717.46,3
PROD6635,BharatLiving Ceiling Light Model 1635,UrbanNest,Lighting,Ceiling Light,Wood,12098.92,27656.47,31804.94,1
PROD6636,CasaNova Step Ladder Model 1636,Nestora,Home Utility,Step Ladder,Fabric,13775.27,32885.64,37818.49,1
PROD6637,CasaAura Cookware Set Model 1637,HabiNest,Kitchen & Dining,Cookware Set,Metal,1048.84,2023.8,2327.37,2
PROD6638,Livora Dinnerware Model 1638,Zenvilla,Kitchen & Dining,Dinnerware,Wood,19536.05,44817.87,51540.55,3
PROD6639,HomeSphere Mirror Model 1639,VastuLiving,Home Decor,Mirror,Metal,8291.48,12163.51,13988.04,1
PROD6640,Livora Dinnerware Model 1640,HomeSphere,Kitchen & Dining,Dinnerware,Fabric,11471.1,25841.91,29718.2,3
PROD6641,DesiCraft Mirror Model 1641,Furnivo,Home Decor,Mirror,Glass,17625.91,39323.47,45221.99,3
PROD6642,IndiCasa TV Unit Model 1642,Nestora,Furniture,TV Unit,Fabric,11117.87,24084.51,27697.19,3
PROD6643,CasaNova Plastic Box Model 1643,AuraHome,Storage & Organisation,Plastic Box,Plastic,17114.29,31746.56,36508.54,1
PROD6644,HabiNest Dinnerware Model 1644,Livora,Kitchen & Dining,Dinnerware,Plastic,3555.81,5617.52,6460.15,1
PROD6645,InHome Plastic Box Model 1645,IndiCasa,Storage & Organisation,Plastic Box,Glass,11497.16,16174.93,18601.17,2
PROD6646,Livora Mirror Model 1646,CasaAura,Home Decor,Mirror,Glass,4020.81,8930.34,10269.89,1
PROD6647,SpaceCraft Ironing Board Model 1647,Roomify,Home Utility,Ironing Board,Fabric,17796.8,38065.65,43775.5,0
PROD6648,Livora Floor Lamp Model 1648,InHome,Lighting,Floor Lamp,Wood,6342.26,10864.65,12494.35,2
PROD6649,AuraHome Wardrobe Model 1649,UrbanNest,Furniture,Wardrobe,Wood,10909.88,23382.46,26889.83,2
PROD6650,DesiCraft Desk Lamp Model 1650,DesiCraft,Lighting,Table Lamp,Glass,2633.63,4446.64,5113.64,2
PROD6651,DesiCraft Cookware Set Model 1651,InHome,Kitchen & Dining,Cookware Set,Plastic,1217,2728.55,3137.83,0
PROD6652,Decoria Plastic Box Model 1652,Furnivo,Storage & Organisation,Plastic Box,Plastic,14329.95,32059.39,36868.3,0
PROD6653,HomeSphere Ceiling Light Model 1653,BharatLiving,Lighting,Ceiling Light,Wood,19968.67,38886.93,44719.97,2
PROD6654,Decoria Floor Lamp Model 1654,UrbanNest,Lighting,Floor Lamp,Glass,2459.48,4361.02,5015.17,3
PROD6655,IndiCasa Decor Accents Model 1655,CasaNova,Home Decor,Decor Accents,Fabric,7889.67,12088.87,13902.2,0
PROD6656,Furnivo Clock Model 1656,Furnivo,Home Decor,Clock,Fabric,11059.66,17376.78,19983.3,2
PROD6657,Decoria Modular Shelf Model 1657,Decoria,Storage & Organisation,Modular Shelf,Plastic,17076.15,36446.84,41913.87,2
PROD6658,DesiCraft Storage Container Model 1658,Nestora,Kitchen & Dining,Storage Container,Glass,9447.68,20283.21,23325.69,2
PROD6659,VastuLiving Storage Cabinet Model 1659,Zenvilla,Storage & Organisation,Storage Cabinet,Fabric,5670.13,9883.81,11366.38,2
PROD6660,CasaAura Comforter Model 1660,Nestora,Bedding & Furnishings,Comforter,Metal,8673.32,15143.84,17415.42,3
PROD6661,CasaAura Storage Cabinet Model 1661,Livora,Storage & Organisation,Storage Cabinet,Plastic,7935.3,18638.28,21434.02,0
PROD6662,UrbanNest Study Desk Model 1662,Roomify,Furniture,Study Table,Fabric,19960.86,38276.39,44017.85,2
PROD6663,CasaNova Floor Lamp Model 1663,IndiCasa,Lighting,Floor Lamp,Wood,1290.66,2813.62,3235.66,0
PROD6664,BharatLiving Cookware Set Model 1664,SpaceCraft,Kitchen & Dining,Cookware Set,Fabric,9495.75,20065.8,23075.67,2
PROD6665,InHome Dinnerware Model 1665,CasaNova,Kitchen & Dining,Dinnerware,Plastic,19069.27,40027.65,46031.8,1
PROD6666,Decoria Pillow Model 1666,SpaceCraft,Bedding & Furnishings,Pillow,Plastic,7742.11,14020.28,16123.32,3
PROD6667,UrbanNest Clock Model 1667,InHome,Home Decor,Clock,Wood,8520.75,19094.56,21958.74,0
PROD6668,DesiCraft Desk Lamp Model 1668,Nestora,Lighting,Table Lamp,Plastic,18281.3,34958.02,40201.72,2
PROD6669,AuraHome Plastic Box Model 1669,Furnivo,Storage & Organisation,Plastic Box,Fabric,2357.53,3670.16,4220.68,2
PROD6670,BharatLiving Mirror Model 1670,HabiNest,Home Decor,Mirror,Glass,17434.77,28208.42,32439.68,2
PROD6671,VastuLiving Study Desk Model 1671,HomeSphere,Furniture,Study Table,Plastic,16547.43,26378.32,30335.07,1
PROD6672,AuraHome Plastic Box Model 1672,Livora,Storage & Organisation,Plastic Box,Fabric,5466.29,11382.36,13089.71,3
PROD6673,DesiCraft Ceiling Light Model 1673,Decoria,Lighting,Ceiling Light,Glass,18300.07,41861.94,48141.23,0
